"Tabela 8880 - Índice e variação da receita nominal e do volume de vendas no comércio varejista (2022 = 100)"
"Variável - PMC - Número-índice (2022=100)"
"Nível";"Cód.";"";"Mês x Tipos de índice"
"Nível";"Cód.";"";"janeiro 2000";;"fevereiro 2000";;"março 2000";;"abril 2000";;"maio 2000";;"junho 2000";;"julho 2000";;"agosto 2000";;"setembro 2000";;"outubro 2000";;"novembro 2000";;"dezembro 2000";;"janeiro 2001";;"fevereiro 2001";;"março 2001";;"abril 2001";;"maio 2001";;"junho 2001";;"julho 2001";;"agosto 2001";;"setembro 2001";;"outubro 2001";;"novembro 2001";;"dezembro 2001";;"janeiro 2002";;"fevereiro 2002";;"março 2002";;"abril 2002";;"maio 2002";;"junho 2002";;"julho 2002";;"agosto 2002";;"setembro 2002";;"outubro 2002";;"novembro 2002";;"dezembro 2002";;"janeiro 2003";;"fevereiro 2003";;"março 2003";;"abril 2003";;"maio 2003";;"junho 2003";;"julho 2003";;"agosto 2003";;"setembro 2003";;"outubro 2003";;"novembro 2003";;"dezembro 2003";;"janeiro 2004";;"fevereiro 2004";;"março 2004";;"abril 2004";;"maio 2004";;"junho 2004";;"julho 2004";;"agosto 2004";;"setembro 2004";;"outubro 2004";;"novembro 2004";;"dezembro 2004";;"janeiro 2005";;"fevereiro 2005";;"março 2005";;"abril 2005";;"maio 2005";;"junho 2005";;"julho 2005";;"agosto 2005";;"setembro 2005";;"outubro 2005";;"novembro 2005";;"dezembro 2005";;"janeiro 2006";;"fevereiro 2006";;"março 2006";;"abril 2006";;"maio 2006";;"junho 2006";;"julho 2006";;"agosto 2006";;"setembro 2006";;"outubro 2006";;"novembro 2006";;"dezembro 2006";;"janeiro 2007";;"fevereiro 2007";;"março 2007";;"abril 2007";;"maio 2007";;"junho 2007";;"julho 2007";;"agosto 2007";;"setembro 2007";;"outubro 2007";;"novembro 2007";;"dezembro 2007";;"janeiro 2008";;"fevereiro 2008";;"março 2008";;"abril 2008";;"maio 2008";;"junho 2008";;"julho 2008";;"agosto 2008";;"setembro 2008";;"outubro 2008";;"novembro 2008";;"dezembro 2008";;"janeiro 2009";;"fevereiro 2009";;"março 2009";;"abril 2009";;"maio 2009";;"junho 2009";;"julho 2009";;"agosto 2009";;"setembro 2009";;"outubro 2009";;"novembro 2009";;"dezembro 2009";;"janeiro 2010";;"fevereiro 2010";;"março 2010";;"abril 2010";;"maio 2010";;"junho 2010";;"julho 2010";;"agosto 2010";;"setembro 2010";;"outubro 2010";;"novembro 2010";;"dezembro 2010";;"janeiro 2011";;"fevereiro 2011";;"março 2011";;"abril 2011";;"maio 2011";;"junho 2011";;"julho 2011";;"agosto 2011";;"setembro 2011";;"outubro 2011";;"novembro 2011";;"dezembro 2011";;"janeiro 2012";;"fevereiro 2012";;"março 2012";;"abril 2012";;"maio 2012";;"junho 2012";;"julho 2012";;"agosto 2012";;"setembro 2012";;"outubro 2012";;"novembro 2012";;"dezembro 2012";;"janeiro 2013";;"fevereiro 2013";;"março 2013";;"abril 2013";;"maio 2013";;"junho 2013";;"julho 2013";;"agosto 2013";;"setembro 2013";;"outubro 2013";;"novembro 2013";;"dezembro 2013";;"janeiro 2014";;"fevereiro 2014";;"março 2014";;"abril 2014";;"maio 2014";;"junho 2014";;"julho 2014";;"agosto 2014";;"setembro 2014";;"outubro 2014";;"novembro 2014";;"dezembro 2014";;"janeiro 2015";;"fevereiro 2015";;"março 2015";;"abril 2015";;"maio 2015";;"junho 2015";;"julho 2015";;"agosto 2015";;"setembro 2015";;"outubro 2015";;"novembro 2015";;"dezembro 2015";;"janeiro 2016";;"fevereiro 2016";;"março 2016";;"abril 2016";;"maio 2016";;"junho 2016";;"julho 2016";;"agosto 2016";;"setembro 2016";;"outubro 2016";;"novembro 2016";;"dezembro 2016";;"janeiro 2017";;"fevereiro 2017";;"março 2017";;"abril 2017";;"maio 2017";;"junho 2017";;"julho 2017";;"agosto 2017";;"setembro 2017";;"outubro 2017";;"novembro 2017";;"dezembro 2017";;"janeiro 2018";;"fevereiro 2018";;"março 2018";;"abril 2018";;"maio 2018";;"junho 2018";;"julho 2018";;"agosto 2018";;"setembro 2018";;"outubro 2018";;"novembro 2018";;"dezembro 2018";;"janeiro 2019";;"fevereiro 2019";;"março 2019";;"abril 2019";;"maio 2019";;"junho 2019";;"julho 2019";;"agosto 2019";;"setembro 2019";;"outubro 2019";;"novembro 2019";;"dezembro 2019";;"janeiro 2020";;"fevereiro 2020";;"março 2020";;"abril 2020";;"maio 2020";;"junho 2020";;"julho 2020";;"agosto 2020";;"setembro 2020";;"outubro 2020";;"novembro 2020";;"dezembro 2020";;"janeiro 2021";;"fevereiro 2021";;"março 2021";;"abril 2021";;"maio 2021";;"junho 2021";;"julho 2021";;"agosto 2021";;"setembro 2021";;"outubro 2021";;"novembro 2021";;"dezembro 2021";;"janeiro 2022";;"fevereiro 2022";;"março 2022";;"abril 2022";;"maio 2022";;"junho 2022";;"julho 2022";;"agosto 2022";;"setembro 2022";;"outubro 2022";;"novembro 2022";;"dezembro 2022";;"janeiro 2023";;"fevereiro 2023";;"março 2023";;"abril 2023";;"maio 2023";;"junho 2023";;"julho 2023";;"agosto 2023";;"setembro 2023";;"outubro 2023";;"novembro 2023";;"dezembro 2023";;"janeiro 2024";;"fevereiro 2024";;"março 2024";;"abril 2024";;"maio 2024";;"junho 2024";;"julho 2024";;"agosto 2024";;"setembro 2024";;"outubro 2024";;"novembro 2024";;"dezembro 2024";;"janeiro 2025";;"fevereiro 2025";;"março 2025";;"abril 2025";;"maio 2025";;"junho 2025";;"julho 2025";;"agosto 2025";;"setembro 2025";;"outubro 2025";;"novembro 2025";;"dezembro 2025";;"janeiro 2026";;"fevereiro 2026";;"março 2026"
"Nível";"Cód.";"";"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista";;"Índice de volume de vendas no comércio varejista"
"BR";"1";"Brasil";"46,56262";"Número-índice";"47,08777";"Número-índice";"49,10081";"Número-índice";"49,10081";"Número-índice";"51,11386";"Número-índice";"48,66319";"Número-índice";"50,41367";"Número-índice";"50,23862";"Número-índice";"49,01329";"Número-índice";"49,97605";"Número-índice";"50,85129";"Número-índice";"70,10651";"Número-índice";"47,43786";"Número-índice";"44,72463";"Número-índice";"50,32614";"Número-índice";"48,13805";"Número-índice";"49,97605";"Número-índice";"48,05053";"Número-índice";"48,31310";"Número-índice";"49,62596";"Número-índice";"47,61291";"Número-índice";"50,58872";"Número-índice";"49,62596";"Número-índice";"68,18099";"Número-índice";"46,91272";"Número-índice";"44,02444";"Número-índice";"50,50119";"Número-índice";"47,17529";"Número-índice";"50,58872";"Número-índice";"47,17529";"Número-índice";"49,18834";"Número-índice";"50,76376";"Número-índice";"46,91272";"Número-índice";"50,85129";"Número-índice";"49,62596";"Número-índice";"64,68004";"Número-índice";"44,81215";"Número-índice";"43,32425";"Número-índice";"44,72463";"Número-índice";"45,42482";"Número-índice";"47,43786";"Número-índice";"44,46205";"Número-índice";"47,00024";"Número-índice";"47,87548";"Número-índice";"45,59986";"Número-índice";"49,36338";"Número-índice";"49,53843";"Número-índice";"66,78061";"Número-índice";"47,52539";"Número-índice";"45,51234";"Número-índice";"49,62596";"Número-índice";"50,06357";"Número-índice";"52,51424";"Número-índice";"50,23862";"Número-índice";"52,68929";"Número-índice";"51,11386";"Número-índice";"49,80100";"Número-índice";"53,47700";"Número-índice";"52,60176";"Número-índice";"74,39517";"Número-índice";"50,50119";"Número-índice";"46,47510";"Número-índice";"53,47700";"Número-índice";"51,72652";"Número-índice";"53,91462";"Número-índice";"52,86433";"Número-índice";"55,05243";"Número-índice";"54,61481";"Número-índice";"52,51424";"Número-índice";"55,49004";"Número-índice";"55,22747";"Número-índice";"78,07117";"Número-índice";"53,82709";"Número-índice";"49,36338";"Número-índice";"55,05243";"Número-índice";"55,57757";"Número-índice";"57,94071";"Número-índice";"54,96490";"Número-índice";"56,27776";"Número-índice";"58,11576";"Número-índice";"57,76566";"Número-índice";"59,34109";"Número-índice";"60,21633";"Número-índice";"82,53488";"Número-índice";"58,37833";"Número-índice";"53,82709";"Número-índice";"61,44166";"Número-índice";"59,86623";"Número-índice";"64,06737";"Número-índice";"61,26661";"Número-índice";"61,52918";"Número-índice";"64,06737";"Número-índice";"62,49194";"Número-índice";"65,03013";"Número-índice";"66,43051";"Número-índice";"90,32449";"Número-índice";"65,20518";"Número-índice";"60,74147";"Número-índice";"68,26851";"Número-índice";"65,03013";"Número-índice";"71,15679";"Número-índice";"66,25546";"Número-índice";"68,44356";"Número-índice";"70,36908";"Número-índice";"68,35603";"Número-índice";"71,50689";"Número-índice";"69,84394";"Número-índice";"93,73792";"Número-índice";"69,14375";"Número-índice";"63,01709";"Número-índice";"69,14375";"Número-índice";"69,66889";"Número-índice";"73,16984";"Número-índice";"70,01898";"Número-índice";"72,55717";"Número-índice";"73,69498";"Número-índice";"71,85698";"Número-índice";"77,63355";"Número-índice";"75,79555";"Número-índice";"102,40276";"Número-índice";"76,32069";"Número-índice";"70,71917";"Número-índice";"79,99669";"Número-índice";"76,05812";"Número-índice";"80,69688";"Número-índice";"77,98364";"Número-índice";"80,60936";"Número-índice";"81,48459";"Número-índice";"80,43431";"Número-índice";"84,37288";"Número-índice";"83,32259";"Número-índice";"112,90561";"Número-índice";"82,62240";"Número-índice";"76,75831";"Número-índice";"83,14754";"Número-índice";"83,84773";"Número-índice";"85,77326";"Número-índice";"83,49764";"Número-índice";"86,29840";"Número-índice";"86,64849";"Número-índice";"84,54792";"Número-índice";"87,96135";"Número-índice";"88,92411";"Número-índice";"120,43265";"Número-índice";"89,01163";"Número-índice";"84,89802";"Número-índice";"93,56287";"Número-índice";"88,83659";"Número-índice";"92,77515";"Número-índice";"91,28725";"Número-índice";"92,51258";"Número-índice";"95,31334";"Número-índice";"91,81239";"Número-índice";"96,01353";"Número-índice";"96,36363";"Número-índice";"126,55931";"Número-índice";"94,35058";"Número-índice";"84,63545";"Número-índice";"97,76401";"Número-índice";"90,32449";"Número-índice";"96,88877";"Número-índice";"92,77515";"Número-índice";"98,11410";"Número-índice";"101,17743";"Número-índice";"95,66344";"Número-índice";"101,17743";"Número-índice";"103,19048";"Número-índice";"131,46064";"Número-índice";"100,38972";"Número-índice";"91,98744";"Número-índice";"96,71372";"Número-índice";"96,36363";"Número-índice";"101,35248";"Número-índice";"93,65039";"Número-índice";"97,23886";"Número-índice";"100,21467";"Número-índice";"96,18858";"Número-índice";"103,36553";"Número-índice";"104,67838";"Número-índice";"131,81074";"Número-índice";"100,91486";"Número-índice";"88,92411";"Número-índice";"96,97629";"Número-índice";"93,21277";"Número-índice";"96,80125";"Número-índice";"91,11220";"Número-índice";"93,47534";"Número-índice";"93,30030";"Número-índice";"90,14944";"Número-índice";"97,50144";"Número-índice";"96,53867";"Número-índice";"122,27065";"Número-índice";"90,23697";"Número-índice";"85,16059";"Número-índice";"91,46230";"Número-índice";"86,82354";"Número-índice";"88,13640";"Número-índice";"86,73602";"Número-índice";"88,22392";"Número-índice";"88,13640";"Número-índice";"84,98554";"Número-índice";"89,62430";"Número-índice";"92,86268";"Número-índice";"116,31904";"Número-índice";"89,14016";"Número-índice";"82,01325";"Número-índice";"88,51857";"Número-índice";"88,30573";"Número-índice";"90,42847";"Número-índice";"89,23752";"Número-índice";"90,94292";"Número-índice";"91,27847";"Número-índice";"90,28732";"Número-índice";"91,94171";"Número-índice";"98,43241";"Número-índice";"120,92740";"Número-índice";"91,95579";"Número-índice";"83,25285";"Número-índice";"95,63502";"Número-índice";"88,94832";"Número-índice";"92,90176";"Número-índice";"90,65535";"Número-índice";"90,06749";"Número-índice";"94,99743";"Número-índice";"90,44022";"Número-índice";"93,73739";"Número-índice";"102,87858";"Número-índice";"121,74368";"Número-índice";"93,68782";"Número-índice";"86,56867";"Número-índice";"91,38843";"Número-índice";"90,53404";"Número-índice";"93,82238";"Número-índice";"90,76676";"Número-índice";"93,90554";"Número-índice";"96,31029";"Número-índice";"92,44497";"Número-índice";"97,72331";"Número-índice";"106,07645";"Número-índice";"124,92782";"Número-índice";"95,01804";"Número-índice";"90,61413";"Número-índice";"90,34239";"Número-índice";"75,01668";"Número-índice";"86,89620";"Número-índice";"91,20908";"Número-índice";"99,06405";"Número-índice";"102,25301";"Número-índice";"99,17828";"Número-índice";"105,88980";"Número-índice";"109,85013";"Número-índice";"126,51201";"Número-índice";"94,63845";"Número-índice";"87,09135";"Número-índice";"92,35696";"Número-índice";"92,81474";"Número-índice";"100,74772";"Número-índice";"96,99321";"Número-índice";"104,75813";"Número-índice";"98,09983";"Número-índice";"94,04461";"Número-índice";"98,65443";"Número-índice";"105,23216";"Número-índice";"122,78603";"Número-índice";"93,22962";"Número-índice";"88,20452";"Número-índice";"96,92398";"Número-índice";"96,98576";"Número-índice";"100,59259";"Número-índice";"96,86423";"Número-índice";"99,18270";"Número-índice";"99,62940";"Número-índice";"97,04330";"Número-índice";"101,35957";"Número-índice";"106,66694";"Número-índice";"123,31739";"Número-índice";"95,76611";"Número-índice";"89,27505";"Número-índice";"100,27768";"Número-índice";"97,53955";"Número-índice";"99,57233";"Número-índice";"98,26606";"Número-índice";"101,67025";"Número-índice";"102,12442";"Número-índice";"100,19779";"Número-índice";"101,51743";"Número-índice";"109,42248";"Número-índice";"124,93408";"Número-índice";"99,59489";"Número-índice";"95,83814";"Número-índice";"105,27825";"Número-índice";"98,91164";"Número-índice";"106,56448";"Número-índice";"101,57100";"Número-índice";"105,56995";"Número-índice";"106,82036";"Número-índice";"101,77943";"Número-índice";"107,61626";"Número-índice";"114,37145";"Número-índice";"126,63180";"Número-índice";"102,73807";"Número-índice";"97,38600";"Número-índice";"104,48897";"Número-índice";"104,22240";"Número-índice";"108,53580";"Número-índice";"102,09587";"Número-índice";"106,89733";"Número-índice";"107,19768";"Número-índice";"102,67319";"Número-índice";"108,70921";"Número-índice";"116,05210";"Número-índice";"129,65052";"Número-índice";"105,52950";"Número-índice";"97,77609";"Número-índice";"108,63961";"Número-índice"
"Fonte: IBGE - Pesquisa Mensal de Comércio"

""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X";"Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..";"Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...";"Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)";"Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
